country,region,code,hdi,A(House School),A(House Hospital),A(House Pharmacy),A(House Restaurant),A(School Hospital),A(Police Hospital),A(House Place of Worship),A(Bank Slot Machine),A(Fast-Food Place Toilet),A(House Police),A(University Library),A(House Library),D(School),D(Hospital),D(Pharmacy),D(Police),D(Library),D(Toilet),D(Restaurant),D(Place of Worship),D(Post Box),D(Vending Machine),D(Bench),D(Tree)
Albania, Elbasan,ALBr204,0.779,1.0366046431189213,2.4202711267576946,2.5559086569944487,0.9188744138890927,3.6067908826214796,2.638955061257472,1.5669389644404996,,1.0409244513746683,2.5334234279262207,0.6475744458801284,4.294600917931446,0.019600310979681707,0.0022129383364156764,0.011696959778197147,0.0031613404805938237,0.0009484021441781471,0.0037936085767125882,0.03667154957488836,0.01201309382625653,0.0006322680961187647,0.0,0.023077785508334912,0.02781979622922565
Albania, Fier,ALBr205,0.762,1.3595927286435205,2.2723647949800854,4.0243506399706375,1.2580595403035957,2.506881129393003,7.12156861384608,1.4658531693186536,,8.670748712307455,5.007731603591521,0.6417336066383855,9.306784685319597,0.03149383832469809,0.005337938699101372,0.030426250584877818,0.003202763219460823,0.0010675877398202743,0.0048041448291912345,0.05978491342993537,0.02829107510523727,0.0,0.0,0.07633252339714962,0.18629406059863787
Albania, Gjirokaster,ALBr206,0.789,3.3402725447067727,7.365321730903348,9.436451314713189,5.486042334027795,6.9904895020562865,9.251485383969994,1.567205895088234,,1.8959333979592332,7.479300413657352,0.7099960743646827,9.33690301414252,0.011404736910582917,0.0013823923527979294,0.005183971322992235,0.002073588529196894,0.0006911961763989647,0.002764784705595859,0.03559660308454668,0.029030239408756518,0.001036794264598447,0.0,0.024191866173963763,0.04181736867213736
Albania, Korce,ALBr207,0.785,1.091685781594838,4.698543508812425,3.7284365501929266,1.7680702470850107,4.462453028769876,1.9646340019707678,1.3779287593816596,,3.8044338058221183,4.368066689655708,1.3407668037846574,6.044153015371147,0.01803186098159649,0.0021530580276533117,0.013994877179746528,0.002422190281109976,0.000807396760369992,0.003498719294936632,0.04682901210145953,0.032026738161343014,0.0005382645069133279,0.0,0.00807396760369992,0.09608021448402904
Albania, Kukes,ALBr208,0.745,4.863745486030648,7.951207136319306,8.934871651965855,3.794999311719948,8.459897050049204,2.4026403158294385,5.01773141417198,,10.043533842804065,13.801584377787702,,9.04562561010559,0.017883163012003562,0.0016635500476282383,0.0016635500476282383,0.0012476625357211789,0.0008317750238141192,0.0033271000952564767,0.016635500476282383,0.007901862726234133,0.0,0.0,0.0024953250714423577,0.04158875119070596
Albania, Lezhe,ALBr209,0.764,1.8218030197390649,7.791775362561228,10.829525391875913,1.2748021817435933,5.953175780376475,1.2619395372723317,1.237961964933853,,8.5067213819632,7.688361509447914,,11.068842340018472,0.01925856001144714,0.0036109800021463384,0.0012036600007154462,0.0030091500017886156,0.0006018300003577231,0.004212810002504062,0.05235921003112191,0.029489670017528433,0.0,0.0,0.011434770006796739,0.11555136006868283
Albania, Shkoder,ALBr210,0.778,1.9358294058985601,10.478468546960105,15.618179484658025,1.9350316639944574,7.195865159615928,12.735652649600295,2.4398319852007426,,1.6195454494323327,12.211352055250728,0.28264500075749793,18.85040043872213,0.03086981907244262,0.0022866532646253794,0.02343819596241014,0.0022866532646253794,0.0017149899484690345,0.008003286426188827,0.1140468315731908,0.033156472337068005,0.0011433266323126897,0.0,0.07174374617762128,0.9441019666322036
Albania, Tirana,ALBr211,0.814,0.7546832127418964,5.252529615328776,1.735540392279944,0.9060308647632809,2.3865169035709792,1.4285314882692026,1.5113429921137267,,0.9835912136279701,3.4151656524242875,1.0164227159597385,5.402790532838793,0.13279174657924384,0.021418023641813524,0.2037771963635401,0.01713441891345082,0.01040304005459514,0.024477741304929742,0.4051066185965872,0.06976156271904976,0.0024477741304929743,0.0006119435326232436,2.1803548067366165,7.099768865494871
Albania, Vlore,ALBr212,0.797,5.899200496975979,10.701153935172885,5.999591335273037,0.45542661924830874,5.683983546178174,5.301747413288503,1.8590888198238775,,2.283642608484901,6.75619554133288,26.974837305883586,58.865560943782185,0.020864311068166237,0.0030348088826423615,0.026554577723120663,0.003793511103302952,0.0003793511103302952,0.007966373316936198,0.16198292411103604,0.04628083546029601,0.0007587022206605904,0.0,0.005690266654954428,0.14491212414617277
Andorra,Total,ANDt,0.884,1.9402637958662745,2.9180723211240727,1.742456633326216,0.5440526322988994,2.650605398804309,2.1707639457690395,0.4847096063295475,,0.6020761091570846,2.6457436579229046,0.008188685386020121,2.8457630023274714,0.05551383160401045,0.022205532641604183,0.06883715118897296,0.013323319584962509,0.008882213056641672,0.08438102403809589,0.5107272507568962,0.13767430237794592,0.017764426113283344,0.0066616597924812546,0.2797897112842127,1.7653398450075324
United Arab Emirates,Total,AREt,0.937,8.04072122544534,4.731130156245498,4.252366692864227,2.676349239701925,3.259272263842951,5.13787558603979,1.6403352336990835,,2.1487210711583438,11.454070732820107,4.235903066077899,26.94463764493898,0.011984865017360822,0.003515750189178293,0.013522116112224205,0.0020639019329184312,0.0004839494187532873,0.0074300469585063525,0.06171778469747805,0.040310139820862054,0.0006262874830924895,0.0005124170316211277,0.011500915598607534,0.1055436747075184
Argentina urban,Gran Buenos Aires,ARGr101,0.851,0.956784499332593,3.0397329172349954,2.322706936567408,2.3558582110280324,2.62508568824958,3.4735281585427775,2.369756963439107,,1.5399736165809867,2.010592612691656,2.8373095645807727,5.239389863589724,0.025121796477168182,0.002579776318336522,0.010547693048388564,0.004326840027589736,0.001084159161630032,0.0020768832132430732,0.020236549170546108,0.007771984351444205,0.00031349180577253935,0.000947006496604546,0.015860726048304415,0.19209536952676695
Argentina urban,NOA,ARGr102,0.851,0.9656205137248873,1.4256011646336268,3.9770707196980752,2.087022898525653,11.605610223202453,5.529203164652421,1.4532336341292191,,15.899589240547627,1.6501837512946331,19.392546426734942,7.119486342975473,0.006031713346544165,0.0007519595368512961,0.0012455443513247773,0.0009372765791084876,9.800420503986088e-05,0.00021560925108769392,0.0014433346560415875,0.0015858862270086579,5.345683911265138e-06,3.5637892741767594e-05,0.00016393430661213091,0.005486453587595121
Argentina urban,NEA,ARGr103,0.837,0.6477435713451077,14.684765417407377,38.03281449456934,23.058727474449043,11.407874069370775,5.631439869604414,13.957541464251626,,5.109250344751599,10.890005580920972,14.979059084328197,38.026920690486314,0.020202699203966747,0.00103455729637506,0.0032868394104506008,0.0026287931301333493,0.0006173423866893802,0.0007224941118947142,0.001987706805494378,0.004779315510139212,2.7135929085247478e-05,2.3743937949591543e-05,0.0036803103821866894,0.027590455897425373
Argentina urban,Cuyo,ARGr104,0.849,0.5045298212428418,2.862084430177978,2.146276693720184,1.5904487160073322,5.400608786554996,7.9696143797575365,1.1532491272207872,,2.800037748885586,1.1560498924205906,1.4683689426613862,7.870564796586056,0.005842384287193286,0.0006569493248699873,0.0017603690647001603,0.001074718070297018,0.00021047890990980177,0.0004432813405676128,0.002500234323777039,0.001623238865819532,3.5079818318300296e-05,0.0,0.00041776874542703076,0.0063717706363603625
Argentina urban,Pampeana,ARGr105,0.85,1.1905347272804019,3.3478644921587892,2.363440672660917,1.9582951979919763,6.265812728503797,5.954064306312857,1.6001256512964679,,3.3945312542977955,1.8586846919756788,3.6607555495779565,6.254370198773125,0.009925796006762386,0.001495324733303749,0.003534053557833861,0.001986700773242481,0.0004258592346135677,0.0010135835176775412,0.0038134634628970614,0.0032642784770831844,2.890447293757247e-05,0.0001849886268004638,0.005620956503926593,0.15804387712805876
Argentina urban,Patagonia,ARGr106,0.849,5.328511294253666,6.673130112298329,15.507241143957799,9.868270944573245,4.80311632275748,9.90302157650967,8.019351419025334,424.34762121119485,4.025332980557744,6.37949341243785,9.894822019458179,23.81489345467777,0.0018105352149504568,0.0003107145879386374,0.0005453893189133888,0.000686980776708211,0.00016125693804410295,0.0005506334469798637,0.0013726505213998033,0.0006043857596612314,1.573238419942468e-05,5.11302486481302e-05,0.0014093594178651275,0.06659256025213142
Armenia,Aragatsotn,ARMr101,0.77,2.43544690544295,2.090163184365912,10.35667800434296,2.2038757997055765,8.3639650351469,0.35767215901606814,2.8388611761724603,,12.394154335695276,17.271831535330545,,,0.015982501844548466,0.004516793999546306,0.004169348307273513,0.001389782769091171,0.0,0.004169348307273513,0.010423370768183783,0.03022777522773297,0.0,0.0010423370768183782,0.0006948913845455855,0.0767854979922872
Armenia,Ararat,ARMr102,0.764,1.954971869512377,4.5642572562347,1.1593668689870993,3.49938978408176,3.6885712405617754,1.3515636780389242,2.0392797857581124,16.14739038783371,4.5368662246587075,5.242693915109128,,15.84277564497941,0.036017068575988104,0.005852773643598067,0.022960881217192416,0.00360170685759881,0.0004502133571998513,0.004051920214798661,0.015307254144794943,0.026112374717591372,0.0009004267143997026,0.002701280143199108,0.0067532003579977695,0.0067532003579977695
Armenia,Armavir,ARMr103,0.754,1.3457260018362698,7.982279224141359,2.4360133812729114,1.2444961815470208,4.520310257023579,3.0534772516855595,1.7147908004264534,,1.1164704726791035,2.9630473390621384,0.9361431539220506,8.897325031412793,0.036114786460302396,0.006915597407291949,0.0222835916457185,0.005378797983449294,0.0030735988476853107,0.008452396831134605,0.028430789341089124,0.027662389629167797,0.0,0.010757595966898587,0.03918838530798771,0.01920999279803319
Armenia,Gegharkunik,ARMr104,0.748,3.1297934673514933,7.248544743129076,8.01654647649408,4.290364429144365,4.002969569153215,1.4870312515512751,2.696167442831959,,4.703290800301942,6.818553610546311,,,0.010184917173616938,0.002154501709803583,0.003133820668805212,0.0017627741262029317,0.0,0.0027420930852045606,0.009401462006415635,0.011751827508019544,0.0,0.00019586379180032575,0.000783455167201303,0.01841119642923062
Armenia,Lori,ARMr105,0.765,2.4788915328580843,5.804214604753146,3.825461289330765,4.409794937378505,3.1510280200591865,1.4091444620242841,0.7208473958924008,,1.356825106877907,7.967643002975972,0.6419184712687822,6.3357043578149,0.02152240219417335,0.003913164035304246,0.02040435532694357,0.0033541406016893535,0.0033541406016893535,0.008944374937838276,0.016211679574831876,0.03745457005219778,0.0,0.0013975585840372306,0.02096337876055846,0.13192953033311458
Armenia,Kotayk,ARMr106,0.792,1.6801214032668987,2.4917353782204157,2.591128358602765,1.4208857847029557,1.9802782769814204,1.2895748661694773,1.27375593993128,,1.446572398551153,2.4999472130890736,,14.441956689543533,0.03452555782766918,0.006600474290583814,0.010662304623250777,0.005585016707417074,0.0010154575831667408,0.005077287915833704,0.03554101541083592,0.03351010024450244,0.0,0.003046372749500222,0.005077287915833704,0.040110574535086256
Armenia,Shirak,ARMr107,0.782,3.447511624352803,4.159875973478473,4.557666987009955,4.4381022977661155,2.2268618672573575,1.074626708875966,3.621421894388575,,5.104654315479156,4.2805593998047895,2.268509877159801,7.616889787089957,0.021132646465530276,0.008050531986868677,0.01106948148194443,0.0036898271606481433,0.0010063164983585846,0.0033543883278619483,0.019790891134385497,0.027841423121254174,0.0,0.004025265993434338,0.0053670213245791175,0.17442819304882132
Armenia,Syunik,ARMr108,0.779,0.428396442462213,0.9356389505169519,8.294403210884179,0.3772520747737987,4.35190943883702,1.0445050354467362,1.1630640161813965,,3.327246568235885,1.0827873860445827,34.40471948861454,38.402703557992446,0.010015174935554809,0.0026707133161479493,0.004228629417234253,0.0017804755440986328,0.0002225594430123291,0.005341426632295899,0.011127972150616455,0.018027314883998658,0.0,0.0008902377720493164,0.010015174935554809,1.9892363016441974
Armenia,Vayots Dzor,ARMr109,0.782,1.8069466997095542,7.66582281728867,5.413159340050515,1.4790181014818322,7.228202947985803,12.319242380527928,1.4464662465687592,,0.5308753382750185,14.066361568833097,,14.425793032965496,0.007355795370950206,0.0017307753814000484,0.003894244608150109,0.0008653876907000242,0.0004326938453500121,0.007788489216300218,0.014711590741900413,0.023798161494250666,0.0,0.0004326938453500121,0.0017307753814000484,0.4179822546081117
Armenia,Tavush,ARMr110,0.773,3.0684042765330526,3.4483949822093107,9.726928840949176,1.9565252608054553,4.767940186109215,3.451927467125908,2.098599382636242,,2.2304752824024945,3.648955234519854,,23.81205576647079,0.012987263274092598,0.0031484274603860844,0.008264622083513471,0.0027548740278378237,0.0011806602976447817,0.010625942678803034,0.02085833192505781,0.023613205952895632,0.0,0.0011806602976447817,0.012593709841544337,0.040142450119922575
Armenia,Yerevan,ARMr111,0.821,0.3629531004814466,0.9000693638787229,0.57708911560612,0.5822555771694665,0.7382554754000858,0.6966522611350239,0.9254386392771878,,0.42672232475911437,1.1749802252319967,0.600601736213072,1.705417631138872,0.9530430914799871,0.4180635122477267,1.8706570717525397,0.12045897810527718,0.07085822241486893,0.25508960069352815,1.8387708716658486,0.1842313782786592,0.021257466724460678,0.36491984543657496,2.6713549850405585,4.375495234118157
Antigua and Barbuda,Total,ATGt,0.826,1.2504421188066888,10.053368477287497,10.730100501671055,1.7174847227633971,4.773585362404772,5.570520915348418,1.4901868508978755,,14.155070448995565,2.8961983004702896,5.944936570739613,10.859045888156265,0.192097090686083,0.014229414124895036,0.024901474718566314,0.03913088884346135,0.007114707062447518,0.017786767656118797,0.5727339185270253,0.3415059389974809,0.0,0.0,0.0,1.3660237559899235
Australia,New South Wales,AUSr101,0.946,0.9058219805032242,4.317466517905456,4.110444694208518,,6.120034438822925,12.363397386585117,1.2658153489946076,129.34772998511184,0.5246460468746197,3.1537966589644784,2.645877518999022,2.687088937938245,0.004382823853775393,0.0004565700693544052,0.00113582690278085,0.00055858300038182,0.0006543756307368314,0.0076547020074595505,0.0,0.003459731233990738,0.0017640772706935873,0.000625762247643776,0.0,0.0
Australia,Victoria,AUSr102,0.942,0.8834874582789771,3.9630247413997495,2.6059209253722164,1.8798397724314637,5.471908881249676,9.08770768577117,1.462576659457285,,0.4651176546062733,2.589683594831841,3.0464035640753826,3.6775405076694003,0.011262390802914444,0.0012685054952050684,0.0038495618153098258,0.001523968407433867,0.001321359890838613,0.01690019300382586,0.019560530917380935,0.008143981460535318,0.007139747943497972,0.002858541897180866,0.04779799178460209,1.0964424147530336
Australia,Queensland,AUSr103,0.935,1.149849496137174,5.841429972108702,3.4749913544295805,2.4762908865345286,9.829710909234684,17.151820439670818,2.262224811263286,,0.5365263713356494,3.5922793728889912,2.787869584532491,2.9041229389540315,0.0011269069575095198,0.00013138565965827478,0.0003218080474449374,0.00019678909376129262,0.00021588921168518282,0.002224874342407085,0.0014938607382291068,0.0007750017545481495,0.0006517191752212221,0.00021068008861503093,0.0032036106881433964,0.022777758811417383
Australia,South Australia,AUSr104,0.933,0.9954619784770771,3.4382310542201404,1.9314463221561426,1.7754796610041548,7.112782639830352,30.547474248466656,1.2528843453880187,,0.6589288404571073,3.9056242688333467,1.2382778038375253,2.6782499266833,0.0006516179934002242,9.993515391740528e-05,0.00022740346248552426,9.483642157468052e-05,9.789566098031537e-05,0.0013226111697028026,0.0009340877651871759,0.0005975714305673417,0.0003161214052489351,0.00010197464685449519,0.0035028291194519096,0.04270188337031986
Australia,Western Australia,AUSr105,0.969,1.28396116104769,7.024863654608415,13.994812354228907,5.6367974812571795,13.002516606964283,20.518418329239797,3.3160976164495746,,0.9557087905436271,5.736172218884998,2.339532237400095,5.136871993833311,0.0004243565176072706,5.4577073093945335e-05,0.00010994511826171596,5.7345475352333864e-05,6.248679383219828e-05,0.000756960274650807,0.0004892162276609448,0.0002365006500737631,0.00018746038149659484,8.147012360400536e-05,0.001129112635385608,0.010172296355430202
Australia,Tasmania,AUSr106,0.923,1.746412694322361,7.108531665679427,6.248416751908468,2.5253864982000076,7.835620710037168,9.49544014877454,3.075586142514125,,0.5803011511291125,4.078764208495118,7.445071669665997,7.110727761235887,0.004416965115186404,0.0005836703902210605,0.0012146654066762612,0.0008360683968031408,0.0004890211377527805,0.010884664033852211,0.006294175289140626,0.0039437188528450035,0.0035651218429718834,0.00036282213446174036,0.007619264823696547,0.11192274104374121
Australia,Northern Territory,AUSr107,0.932,1.5309823791866672,12.513060967969691,12.71338284610814,8.011846554413172,122.84436598573468,202.70837452298483,4.030633716648766,,6.180531240594041,5.388469868035898,3.4730695374296534,13.25007982221175,0.00016944538275295666,5.97164344503812e-06,1.5675564043225068e-05,6.942035504856815e-05,9.703920598186946e-06,0.00025304839098349034,9.256047339809086e-05,5.449124643597285e-05,9.703920598186946e-06,2.98582172251906e-06,9.40533842593504e-05,0.0010845997407050486
Australia,Australian Capital Territory,AUSr108,0.976,0.6868321580630711,5.520577942023778,1.48728584710209,0.8839745631678728,4.656552390162484,4.179321666620621,1.1515902309989792,,0.3836495385185462,2.768442921161349,1.584564525963165,2.3523949396740362,0.07125487009401224,0.005089633578143731,0.02290335110164679,0.004241361315119776,0.01060340328779944,0.11366848324520999,0.17135099713083896,0.06319628359528466,0.046654974466317535,0.025448167890718656,0.8936548290957368,6.3866418683073585
Austria,Burgenland,AUTr101,0.89,1.5351088293947819,11.760813361946836,4.434944547094586,0.879128281455638,9.737345969391376,10.93735188985041,0.7276333615619441,36.577552725956494,1.0116973357643855,4.909825316304531,3.6020344471153933,11.846365051256639,0.04735868462500127,0.0015195299879679552,0.011902984905748983,0.014182279887700915,0.0032923149739305696,0.039001269691177516,0.17677198860027213,0.16258970871257122,0.02937757976738047,0.0397610346851615,0.31378294251538275,2.531790214952608
Austria,Niederosterreich,AUTr102,0.893,1.1924615400406697,8.700304256362887,2.480794883102172,0.6703314486449062,6.260639629699677,6.679746238986972,0.6554926946416257,19.47963294155373,0.4246258130892677,2.5727997965573572,0.7630077276945822,4.310847787794687,0.08812497387430074,0.0028608687170787487,0.030703251767220142,0.015888038768062336,0.01328260475786562,0.08470214880208153,0.34018794262548907,0.2282053671284066,0.09742279720480668,0.15893147462199977,1.315080044911449,14.705478249081285
Austria,Wien,AUTr103,0.948,0.6459940761943969,2.544293812954565,0.7848427417995419,0.4078677786032778,1.5893977495839464,1.565510928253088,0.5862450370040057,5.557021960467514,0.21100448854816262,1.4073104694170127,0.3934208472035662,1.6288474059995866,1.4729388241776533,0.05571972525672044,0.816415104848469,0.23499188477834274,0.3415861417911992,1.5407715331858347,7.076405107603496,1.2064531816455122,1.8653994977249886,4.338870779773318,27.261481231038047,373.63709679756494
Austria,Karnten,AUTr104,0.913,1.4936754920470612,7.937066309762918,2.6396326963019128,0.7773897148482918,8.606280119180342,10.333588639173596,0.7408554804090309,19.513212355507612,1.1653754595736174,2.70930068891098,1.3018551549417288,7.763131267175104,0.03815219011101314,0.001576536781446824,0.010720450113838403,0.009459220688680943,0.0022071514940255536,0.035945038616987585,0.16448533753095196,0.1182402586085118,0.024488871338473998,0.04109505876971388,0.3429493011907324,0.8436573829782438
Austria,Steiermark,AUTr105,0.923,1.9114846831164296,9.28470286601576,3.3569225201692436,0.840675707380809,6.757022039396675,7.251273529411534,0.9309057487220704,31.48105435334588,0.7159383260483417,4.059082263024627,0.4129937930461507,3.3612284842852334,0.046223048672973284,0.002564554880138544,0.013250200214049145,0.008731698758566948,0.012578531078774765,0.05440519995722483,0.19154782521415745,0.1322577588185735,0.03852938403255765,0.1030096210188982,0.8313432069782447,2.243191729324993
Austria,Oberosterreich,AUTr106,0.917,1.195453528991101,9.976335530680982,2.6284234960179074,0.6587683976679872,9.07590052396951,8.589363293665222,0.6920885576240948,,0.687839759516597,2.773509261013647,0.5587112649696458,3.880897119987898,0.0790104035809743,0.0027532664394637296,0.018521974229119633,0.01117993039054969,0.008760393216475502,0.07183522437509912,0.2165902932378134,0.1878895764143127,0.03971378258135561,0.0836826132964279,0.6521904168875143,6.490700482561221
Austria,Salzburg,AUTr107,0.945,1.6041658948605604,11.63186914189143,2.1616719936988673,0.5504176779800617,6.812501836512763,6.939839700318458,0.651034298140789,,0.6418795479661734,2.5976058236172106,0.9166268236819968,3.7053895744343768,0.05530525870849502,0.002800266263721267,0.014841411197722715,0.009240878670280181,0.008120772164791675,0.07420705598861357,0.2842270257677086,0.12853222150480617,0.04130392738988869,0.1031898118181287,0.9585311420717897,1.9921094200113094
Austria,Tirol,AUTr108,0.938,0.8217100042805657,11.500967547220515,2.695663668311533,0.5697350533239194,9.894807520305186,11.655714828680274,0.49333018573000426,,0.5981893748695136,2.971384550561774,0.38547221736022524,4.431047393021918,0.06037374932099383,0.0009433398331405286,0.013395425630595507,0.008207056548322598,0.008395724514950706,0.06461877857012621,0.26639916887888526,0.21159112457342058,0.04329929834115026,0.1470666799866084,1.483118885663539,3.950329885259278
Austria,Vorarlberg,AUTr109,0.917,0.7818806078074644,5.616839165728848,1.9754001525642981,0.48671600510320207,5.135397440672661,5.887798005902695,0.5008753120689888,,0.8992839068983293,2.1413349327052744,0.17503616800308652,1.7376539048294053,0.09043330252050946,0.003118389742086533,0.022608325630127366,0.016761344863715114,0.019489935888040832,0.08224752944753232,0.34497186521832274,0.21049130759084098,0.0584698076641225,0.2058137229777112,1.6714569017583818,4.5037343850084754
Azerbaijan,Baku,AZEr101,0.83,0.45133623894909514,0.7946789746904563,0.789710797638905,0.6294642527111423,0.7411016765149875,0.8183004219761597,2.060933971321296,,1.6938861407720733,1.0905143936128614,1.3404306056917012,2.4977989905955025,0.3008480686847798,0.21351982990241972,0.24278164813315817,0.09007153424149184,0.016002556844935095,0.022860795492764423,0.6030677850991255,0.09692977288932116,0.0032005113689870194,0.0013716477295658653,0.0118876136562375,0.02926181823073846
Azerbaijan,Absheron,AZEr102,0.805,2.0177111805256684,4.0495890945652,14.375678634841682,6.645675039904636,2.0207029506357306,1.4070237752807333,7.629712618839899,,1.0608682628929584,10.485534148541175,5.680371537259869,19.120355227721678,0.026191375854586016,0.011555018759376184,0.018744808209654698,0.007703345839584122,0.0007703345839584122,0.0010271127786112162,0.02824560141180845,0.00693301125562571,0.00025677819465280406,0.0,0.0,0.0017974473625696286
Azerbaijan,Ganja Gazakh,AZEr103,0.724,0.4935611536551409,1.077717964411414,0.9123962531835529,0.7590394013109739,5.064415796322779,2.802034909294866,1.2537058859422539,,8.55199096680962,0.7881390194326485,1.8625013128902337,19.37236422878648,0.030884623023094006,0.008740931044271889,0.006659756986111915,0.00391260722934075,0.0010822105102431861,0.0005827287362847926,0.01806459082482857,0.006743003948438314,0.0,0.0,0.00033298784930559577,0.0008324696232639894
Azerbaijan,Shaki Zaqatala,AZEr104,0.766,0.6718486881066171,3.41161954679196,7.900844617164314,0.7794319974146732,6.361625871640291,2.2676894906300973,0.760140108744597,,24.52715245154644,3.8824120256333385,9.963279342339431,5.157726498592139,0.03869590495197103,0.005281933613622158,0.004707810394750185,0.004478161107201395,0.000918597150195158,0.0005741232188719738,0.024113175192622897,0.02606519413678761,0.0002296492875487895,0.00011482464377439475,0.0008037725064207632,0.0011482464377439475
Azerbaijan,Lankaran,AZEr105,0.718,3.6431762030308863,8.334193082429158,25.787595738518753,6.567709380053878,4.024875497307764,1.4505549932526016,8.343792876633183,,0.8523692693202974,9.036254496598568,16.24909607951832,32.00889856370085,0.01577125402406251,0.004301251097471594,0.0008960939786399155,0.001971406753007814,0.00035843759145596615,0.00017921879572798308,0.005914220259023442,0.004301251097471594,0.0,0.00017921879572798308,0.0,0.00017921879572798308
Azerbaijan,Guba Khachmaz,AZEr106,0.738,1.778090514514131,3.055397350675339,34.018198921121844,5.52534451883422,6.932741185349761,4.971877357363563,1.8317134482689634,,18.96155344217607,5.459820762883733,6.581449951068135,19.54666469125862,0.03932924905438391,0.0035505572062985474,0.0013655989254994414,0.0035505572062985474,0.0013655989254994414,0.00013655989254994413,0.01351942936244447,0.020210864097391732,0.0,0.0,0.00027311978509988826,0.001092479140399553
Azerbaijan,Aran,AZEr107,0.712,0.9759689190333956,1.3383592703717009,2.34479537081716,1.8636198736772538,4.460939557115036,2.9744076005369506,1.0608632697002973,,37.546244370512156,8.853888293424134,19.961081794627464,55.90941639770787,0.016694684451124528,0.003979280951363929,0.0020125099064369294,0.0022412042139865803,0.000640344061139023,0.0005031274766092324,0.008095778487257649,0.006220485165350509,9.147772301986043e-05,0.0,0.0002744331690595813,0.0
Azerbaijan,Yukhari Karabakh,AZEr108,0.706,1.5166409131259302,2.4125188745398716,4.078612587439916,2.831045605267708,6.092336230338352,0.7105283154232,1.4860583254873507,,4.826374265587307,5.848135122986232,0.08216120226272088,4.737411966124418,0.012447986816861082,0.004735647158588455,0.005818080794837244,0.002164867272497579,0.004870951363119554,0.004735647158588455,0.007847643862803726,0.011094944771550094,0.0,0.0,0.0014883462498420858,0.017589546589042833
Azerbaijan,Dakhlik Shirvan,AZEr109,0.727,3.1614964552149467,9.475148100086606,17.038318096006304,0.5716489215610441,5.848289756734829,1.0282110225486651,3.1108888761500046,,,9.679431424030083,,16.838789682444645,0.029450867541676133,0.006024041088070118,0.0011713413226803007,0.0020080136960233725,0.0006693378986744575,0.00033466894933722877,0.016566112992192825,0.02510017120029216,0.00016733447466861439,0.0,0.0,0.0
Burundi,"North (Kayanza, Kirundo, Muyinga, Ngozi)",BDIr101,0.372,3.3799486487667303,1.8897994237056241,57.26567733812211,15.708103349458444,1.755561228105646,0.6891342606758117,2.7291422917424097,,,43.86766514207907,33.106040262206726,41.689867160328,0.006967548568921919,0.03532385088430182,0.0001620360132307423,0.0006481440529229692,0.0003240720264614846,0.0072916205953834036,0.0004861080396922269,0.011828628965844188,0.0,0.0,0.0,0.0009722160793844538
Burundi,"South (Bururi, Makamba)",BDIr102,0.452,4.691319216764289,3.2049050283565967,,9.095880484226134,2.177426100616887,0.9513511357079166,2.661661538643482,,,9.38402409930114,21.250222233879107,52.84723291114361,0.008648068390192682,0.023826310870939022,0.0,0.0007059647665463414,0.00017649119163658535,0.0003529823832731707,0.0015884207247292682,0.014119295330926828,0.0,0.0,0.0,0.0003529823832731707
Burundi,"East (Cankuzo, Rutana, Ruyigi )",BDIr103,0.403,4.982177927205853,1.883275663557529,,16.315105516799438,2.5059082693648604,,3.778019808814914,,,,,17.758885401256364,0.002495546372807186,0.014973278236843116,0.0,0.0,0.00016636975818714572,0.0008318487909357286,0.00033273951637429144,0.006488420569298684,0.0,0.0,0.0,0.004491983471052935
Burundi,"West (Bubanza, Buja Rural, Cibitoke, Mairie de Bujumbura)",BDIr104,0.469,7.056586867997134,1.2461595940542687,27.08074786884977,10.832041680501193,0.802854228935242,0.6835782376613981,3.3958479650632976,,1.8107512954992202,13.671800036778674,4.976563789888393,36.18043211350811,0.0355273862629794,0.06695545872638427,0.00614897069936182,0.0036438344885107083,0.00022773965553191927,0.005238012077234143,0.019130131064681217,0.03962670006255395,0.00045547931106383854,0.0,0.00045547931106383854,0.008654106910212931
Burundi,"Middle (Gitega, Karuzi, Muramvya, Mwaro)",BDIr105,0.422,7.030278061701523,4.713787758205835,36.07076316365596,12.837016725375005,2.5307303049633165,0.49015098399857826,2.4650045096388,,,47.06534284229374,,,0.008303588632109317,0.02864738078077714,0.0010379485790136646,0.00041517943160546583,0.0,0.00020758971580273292,0.0008303588632109317,0.013700921242980373,0.0,0.0,0.0,0.32280200807324966
Belgium,Bruxelles - Brussel,BELr101,0.96,0.2977578558974156,1.8371666272019962,0.4734669253188472,0.3982743915796302,1.2311197354969652,1.1540214815648344,0.4810087598222574,,0.4194096743988739,1.150875368911906,0.4817685355041548,1.1240472400097363,3.85278170623437,0.1155834511870311,2.587785046020752,0.3339077478736454,0.5458107417165358,1.0209871521521081,11.571187724390558,1.80438609908643,2.5299933204272365,8.797184895901811,40.56337006380419,348.96570304217806
Belgium,Prov. Antwerpen,BELr102,0.957,0.7040683326549992,4.718059864608066,0.9841717729971249,0.7957447845879506,3.9119758679505328,4.5967177608168335,0.6616761500963948,,1.1332866954042904,2.0618330051726024,0.7154817474169326,1.700408984498487,0.3114240432321628,0.015781623812440682,0.15395850785914356,0.0287576256137808,0.04138292466373335,0.10941925843292206,0.6116255984199234,0.25355808925321366,0.21708500310890627,0.22655397739637068,3.241896233826704,8.974132705256547
